incdtno,date,timehr,timemin,ampm,type,state,temp,visiblty,weather,trnspd,tons,loadf1,emptyf1,cause,acctrk,acctrkcl,enghr,cdtrhr,cntycd,visiblty_>1 mile and <=2 miles,visiblty_>1/2 mile and <=1 mile,visiblty_>1/4 mile and <=1/2 mile,weather_clear/pc,weather_crosswinds,weather_fog/smoke,weather_rain,weather_snow/hail,acctrkcl_max spd 10mph or less,acctrkcl_max spd 20-25mph,acctrkcl_max spd 25-40mph,acctrkcl_max spd 40-60mph,acctrkcl_max spd 60mph or more,acctrk_leased another railroad,acctrk_owned by carrier,acctrk_trackage rights only
CA0420105,2020-04-06,3,30,AM,Derailment,Colorado,42,>1 mile and <=2 miles,Rain,3,2413,14,8,Human,Leased Another Railroad,Max spd 10mph or less,3,3,77,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1020LA038,2020-10-26,5,0,AM,Hazardous material release,Colorado,60,<=1/4 mile,Rain,11,133,1,0,Other,Leased Another Railroad,Max spd 10mph or less,6,3,71,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1020LA038,2020-10-26,5,0,AM,Hazardous material release,Colorado,60,<=1/4 mile,Rain,0,133,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
164739,2020-06-26,3,18,AM,Derailment,Colorado,61,>1 mile and <=2 miles,Clear/PC,5,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,9,9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
202010101,2020-10-10,8,28,PM,Hazardous material release,Colorado,73,>1 mile and <=2 miles,Clear/PC,7,1875,45,0,Other,Trackage Rights Only,Max spd 10mph or less,4,4,37,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1120LA008,2020-11-08,10,58,PM,Trespasser,Colorado,52,>1 mile and <=2 miles,Rain,0,0,0,0,Other,Owned by Carrier,,3,3,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1120LA024,2020-11-24,8,48,PM,Derailment,Colorado,54,>1 mile and <=2 miles,Clear/PC,10,6272,103,0,Other,Owned by Carrier,Max spd 40-60mph,1,1,71,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1120NC014,2020-11-16,12,20,PM,Derailment,Colorado,59,>1/4 mile and <=1/2 mile,Clear/PC,4,10262,75,21,Human,Leased Another Railroad,Max spd 10mph or less,9,9,61,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1220LA023,2020-12-18,2,45,PM,Hazardous material release,Colorado,66,>1/4 mile and <=1/2 mile,Clear/PC,1,134,1,0,Other,Leased Another Railroad,Max spd 10mph or less,7,3,71,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1220LA023,2020-12-18,2,45,PM,Hazardous material release,Colorado,66,>1/4 mile and <=1/2 mile,Clear/PC,2,0,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0320MA039,2020-03-28,5,2,PM,Derailment,California,73,>1/4 mile and <=1/2 mile,Snow/Hail,0,9464,112,0,Other,Owned by Carrier,Max spd 40-60mph,4,4,31,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0320MA037,2020-03-28,3,35,PM,Hazardous material release,California,73,>1/4 mile and <=1/2 mile,Snow/Hail,10,132,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,119,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
HL0620201,2020-06-07,10,45,AM,Trespasser,California,95,>1/4 mile and <=1/2 mile,Clear/PC,54,7014,26,1,Other,Owned by Carrier,Max spd 25-40mph,3,3,31,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0220MA037,2020-02-06,5,20,AM,Grade crossing accident,California,37,<=1/4 mile,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 40-60mph,3,3,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1120MA016,2020-11-15,1,15,AM,Derailment,California,68,>1 mile and <=2 miles,Snow/Hail,0,3483,0,112,Other,Owned by Carrier,Max spd 25-40mph,5,5,75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0220MA016,2020-02-13,7,5,AM,Hazardous material release,California,39,<=1/4 mile,Rain,6,128,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,119,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0220LA007,2020-02-02,3,22,AM,Non-train accident,Colorado,44,>1 mile and <=2 miles,Clear/PC,20,6631,41,40,Other,Owned by Carrier,Max spd 20-25mph,3,3,29,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1020LA039,2020-10-29,6,6,PM,Derailment,Colorado,86,>1/2 mile and <=1 mile,Clear/PC,6,5600,61,4,Other,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0820LA052,2020-08-31,9,44,AM,Derailment,Colorado,65,>1/4 mile and <=1/2 mile,Rain,0,29,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,37,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
IO200114,2020-09-14,10,0,AM,Collision,California,85,>1/4 mile and <=1/2 mile,Clear/PC,0,0,9,11,Human,Owned by Carrier,Max spd 10-20mph,4,4,61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0620MA005,2020-06-01,9,11,PM,Derailment,California,73,>1 mile and <=2 miles,Rain,24,2902,18,21,Other,Owned by Carrier,Max spd 20-25mph,1,1,119,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0620MA026,2020-06-20,2,26,PM,Derailment,California,87,>1/4 mile and <=1/2 mile,Rain,3,5268,33,17,Other,Leased Another Railroad,Max spd 10mph or less,6,3,69,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
136848,2020-01-15,5,15,PM,Hazardous material release,Alabama,65,>1/2 mile and <=1 mile,Clear/PC,6,957,2,20,Other,Owned by Carrier,Max spd 10mph or less,2,3,73,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
193164,2020-10-10,3,30,PM,Derailment,Alabama,70,>1/4 mile and <=1/2 mile,Rain,5,7696,104,0,Other,Leased Another Railroad,Max spd 10mph or less,11,11,73,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
194402,2020-12-12,5,15,PM,Hazardous material release,Alabama,60,>1/2 mile and <=1 mile,Clear/PC,3,0,37,30,Human,Leased Another Railroad,Max spd 10mph or less,10,3,97,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
194402,2020-12-12,5,15,PM,Hazardous material release,Alabama,60,>1/2 mile and <=1 mile,Clear/PC,0,0,12,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,97,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2020D0521,2020-05-21,4,30,PM,Derailment,Wyoming,62,>1/4 mile and <=1/2 mile,Snow/Hail,10,2000,8,9,Other,Owned by Carrier,Max spd 10-20mph,9,9,85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020D0713,2020-07-13,4,30,PM,Derailment,Wyoming,86,>1/4 mile and <=1/2 mile,Clear/PC,5,2400,16,17,Other,Jointly Owned,Max spd 10mph or less,10,10,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
137570,2020-03-24,10,45,AM,,Wyoming,50,>1/4 mile and <=1/2 mile,Clear/PC,7,0,9,13,Human,Leased Another Railroad,Max spd 10mph or less,3,3,680,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
137695,2020-04-09,2,40,AM,Derailment,Wyoming,57,>1 mile and <=2 miles,Rain,5,0,25,15,Other,Leased Another Railroad,Max spd 10mph or less,3,3,161,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0120RM038,2020-01-02,3,11,PM,,,25,>1/4 mile and <=1/2 mile,Clear/PC,0,33,0,1,Other,Leased Another Railroad,Max spd 10mph or less,3,3,37,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
PR0320113,2020-03-30,1,30,PM,Grade crossing accident,,48,>1/4 mile and <=1/2 mile,Clear/PC,8,15,0,1,Human,Owned by Carrier,Max spd 25-40mph,7,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0720RM026,2020-07-23,8,21,PM,Derailment,West Virginia,86,>1 mile and <=2 miles,Clear/PC,5,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,4,3,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
SLC589520D,2020-10-30,1,15,AM,Derailment,West Virginia,40,>1 mile and <=2 miles,Clear/PC,8,3641,22,38,Human,Leased Another Railroad,Max spd 10mph or less,6,6,35,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
137843,2020-04-29,8,45,PM,Hazardous material release,Wyoming,69,>1 mile and <=2 miles,Rain,0,0,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,710,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
138157,2020-06-06,1,25,AM,,Wyoming,70,>1 mile and <=2 miles,Clear/PC,7,0,3,1,Human,Leased Another Railroad,Max spd 10mph or less,2,2,775,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
138168,2020-06-07,3,4,AM,Derailment,Wyoming,71,>1 mile and <=2 miles,Clear/PC,0,0,49,52,Human,Leased Another Railroad,Max spd 10-20mph,8,8,161,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0520PN026,2020-05-28,3,30,PM,Derailment,Virgin Islands,78,>1/4 mile and <=1/2 mile,Clear/PC,5,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,11,11,15,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
NW0420108,2020-04-17,5,0,PM,Derailment,Virgin Islands,61,>1/2 mile and <=1 mile,Rain,3,6174,76,13,Human,Leased Another Railroad,Max spd 10mph or less,4,4,53,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
PSA645420D,2020-12-21,2,16,PM,Derailment,Virgin Islands,45,>1/4 mile and <=1/2 mile,Snow/Hail,25,13313,97,0,Other,Owned by Carrier,Max spd 10-20mph,2,3,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1120ES041,2020-11-17,7,45,AM,Trespasser,California,42,<=1/4 mile,Clear/PC,8,0,0,1,Other,Owned by Carrier,Max spd 10-20mph,1,3,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0820MA031,2020-08-24,4,36,AM,Derailment,California,71,<=1/4 mile,Clear/PC,0,137,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,119,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0420LA036,2020-04-28,10,52,AM,Derailment,Colorado,68,>1/4 mile and <=1/2 mile,Clear/PC,10,5793,37,53,Human,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0420LA038,2020-04-29,2,47,PM,Trespasser,Colorado,58,>1/4 mile and <=1/2 mile,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,3,3,83,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1028505,2020-02-26,6,19,PM,Derailment,Kentucky,29,>1 mile and <=2 miles,Rain,0,0,0,0,Other,Owned by Carrier,Max spd 20-25mph,3,3,89,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
306202001,2020-03-06,4,10,PM,Trespasser,Kentucky,37,>1/4 mile and <=1/2 mile,Rain,48,135,0,5,Other,Owned by Carrier,Max spd 25-40mph,7,7,81,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
CA0420106,2020-04-07,9,23,PM,Grade crossing accident,Colorado,55,>1 mile and <=2 miles,Clear/PC,0,0,0,0,Other,Owned by Carrier,Max spd 60mph or more,3,3,39,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
KS0820112,2020-08-28,7,16,AM,Derailment,Maine,78,<=1/4 mile,Clear/PC,2,12785,84,56,Human,Leased Another Railroad,Max spd 10mph or less,7,7,209,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1220LA008,2020-12-05,9,0,AM,Derailment,Colorado,49,>1/4 mile and <=1/2 mile,Clear/PC,8,8645,71,18,Human,Leased Another Railroad,Max spd 10mph or less,6,3,37,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
8M2020,2020-05-27,2,50,AM,Derailment,Colorado,74,>1 mile and <=2 miles,Clear/PC,10,0,0,30,Human,Leased Another Railroad,Max spd 10-20mph,4,4,99,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
138695,2020-07-30,9,45,PM,Derailment,Kentucky,69,>1 mile and <=2 miles,Clear/PC,7,10421,80,0,Human,Owned by Carrier,Max spd 25-40mph,2,2,169,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1020MA035,2020-10-30,12,16,PM,Trespasser,California,54,>1/4 mile and <=1/2 mile,Clear/PC,50,3319,0,107,Other,Owned by Carrier,Max spd 25-40mph,5,5,79,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1020MA030,2020-10-24,9,55,AM,Derailment,California,47,>1/4 mile and <=1/2 mile,Rain,15,4109,71,0,Other,Owned by Carrier,Max spd 20-25mph,6,6,119,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
138233,2020-06-15,1,30,AM,Derailment,Alabama,74,>1 mile and <=2 miles,Clear/PC,10,0,38,11,Human,Leased Another Railroad,Max spd 10mph or less,3,3,73,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
137601,2020-03-28,2,30,AM,,Alabama,72,>1 mile and <=2 miles,Clear/PC,8,0,26,7,Human,Leased Another Railroad,Max spd 10mph or less,6,6,125,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
163289,2020-02-28,3,34,PM,Grade crossing accident,Alabama,57,>1/4 mile and <=1/2 mile,Clear/PC,59,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,9,9,65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
188494,2020-02-18,4,38,AM,Hazardous material release,Alabama,70,>1 mile and <=2 miles,Rain,4,0,14,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,103,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
188494,2020-02-18,4,38,AM,Hazardous material release,Alabama,70,>1 mile and <=2 miles,Rain,4,1400,14,0,Human,Leased Another Railroad,Max spd 10mph or less,8,8,103,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0420MA020,2020-04-22,7,5,AM,Derailment,California,59,>1/4 mile and <=1/2 mile,Rain,5,4742,12,94,Other,Leased Another Railroad,Max spd 10mph or less,8,3,69,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2020071798,2020-01-21,5,38,PM,Trespasser,Kansas,29,>1 mile and <=2 miles,Rain,30,0,0,0,Other,Owned by Carrier,Max spd 25-40mph,12,12,31,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
138597,2020-07-21,4,55,PM,Hazardous material release,Kentucky,80,>1/2 mile and <=1 mile,Rain,2,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,39,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0320HL030,2020-03-25,2,40,AM,Hazardous material release,Maine,48,>1 mile and <=2 miles,Clear/PC,4,1840,14,4,Human,Leased Another Railroad,Max spd 10mph or less,3,3,41,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8M2020,2020-05-27,2,50,AM,Derailment,Colorado,74,>1 mile and <=2 miles,Clear/PC,0,0,0,2,Human,Leased Another Railroad,Max spd 10-20mph,3,3,99,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0920RM020,2020-09-19,7,0,AM,Derailment,Colorado,64,<=1/4 mile,Clear/PC,15,11150,66,73,Human,Owned by Carrier,Max spd 20-25mph,6,6,71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0220RM019,2020-02-11,10,35,PM,,West Virginia,30,>1 mile and <=2 miles,Clear/PC,20,15684,109,0,Other,Owned by Carrier,Max spd 20-25mph,7,9,57,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0620RM037,2020-06-26,9,20,PM,Derailment,West Virginia,87,>1 mile and <=2 miles,Clear/PC,6,319,0,10,Human,Leased Another Railroad,Max spd 10mph or less,6,3,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3292020,2020-03-29,2,49,PM,Trespasser,West Virginia,56,>1/4 mile and <=1/2 mile,Rain,36,0,0,0,Other,Owned by Carrier,Max spd 20-25mph,1,3,35,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0120RM017,2020-01-09,5,15,PM,Non-train accident,West Virginia,37,>1/4 mile and <=1/2 mile,Rain,5,3042,21,15,Other,Leased Another Railroad,Max spd 10mph or less,2,3,35,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1120RM031,2020-11-25,6,50,PM,Derailment,West Virginia,44,>1/2 mile and <=1 mile,Clear/PC,3,3807,34,15,Other,Leased Another Railroad,Max spd 10mph or less,3,3,57,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1120RM033,2020-11-27,1,35,PM,Derailment,West Virginia,37,>1/4 mile and <=1/2 mile,Clear/PC,10,14453,99,47,Human,Leased Another Railroad,Max spd 10mph or less,5,3,57,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
MT0820101,2020-08-17,3,30,PM,Derailment,New Hampshire,94,>1/4 mile and <=1/2 mile,Clear/PC,24,8892,63,22,Other,Owned by Carrier,Max spd 20-25mph,9,9,73,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
MT1020102,2020-10-09,3,39,PM,Derailment,New Hampshire,73,>1/4 mile and <=1/2 mile,Clear/PC,24,8134,59,18,Other,Owned by Carrier,Max spd 20-25mph,6,6,45,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
MT1020103,2020-10-10,8,40,PM,Derailment,New Hampshire,42,>1/2 mile and <=1 mile,Clear/PC,7,390,2,4,Other,Owned by Carrier,Max spd 10mph or less,10,10,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
MT1020108,2020-10-23,5,30,AM,Derailment,New Hampshire,-8,<=1/4 mile,Rain,25,15969,113,1,Other,Owned by Carrier,Max spd 40-60mph,3,3,71,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
138746,2020-08-03,3,0,PM,Hazardous material release,Wyoming,82,>1/4 mile and <=1/2 mile,Clear/PC,0,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,770,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138746,2020-08-03,3,0,PM,Hazardous material release,Wyoming,82,>1/4 mile and <=1/2 mile,Clear/PC,1,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,770,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138770,2020-08-06,1,12,PM,Hazardous material release,Wyoming,90,>1/4 mile and <=1/2 mile,Clear/PC,0,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,710,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138770,2020-08-06,1,12,PM,Hazardous material release,Wyoming,90,>1/4 mile and <=1/2 mile,Clear/PC,4,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,710,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138948,2020-08-24,12,35,PM,Derailment,Wyoming,82,>1/4 mile and <=1/2 mile,Clear/PC,32,3428,40,43,Other,Owned by Carrier,Max spd 25-40mph,5,5,139,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
139056,2020-09-01,10,45,AM,Hazardous material release,Wyoming,68,>1/4 mile and <=1/2 mile,Rain,0,0,0,1,Human,Owned by Carrier,Max spd 25-40mph,3,3,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
137790,2020-04-22,7,15,PM,Derailment,Wyoming,70,>1/2 mile and <=1 mile,Clear/PC,5,0,10,12,Human,Leased Another Railroad,Max spd 10mph or less,4,4,161,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
137843,2020-04-29,8,45,PM,Hazardous material release,Wyoming,69,>1 mile and <=2 miles,Rain,0,0,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,710,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
137843,2020-04-29,8,45,PM,Hazardous material release,Wyoming,69,>1 mile and <=2 miles,Rain,4,0,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,1,710,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
138633,2020-07-24,2,30,PM,Derailment,Wyoming,87,>1/4 mile and <=1/2 mile,Clear/PC,9,0,18,20,Other,Leased Another Railroad,Max spd 10mph or less,7,7,161,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138663,2020-07-27,11,15,PM,,Wyoming,72,>1 mile and <=2 miles,Clear/PC,23,7667,88,65,Other,Owned by Carrier,Max spd 40-60mph,10,10,143,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
138084,2020-05-29,8,31,AM,Derailment,Wyoming,75,>1/4 mile and <=1/2 mile,Clear/PC,32,3476,20,26,Other,Owned by Carrier,Max spd 20-25mph,12,12,187,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
137771,2020-04-20,12,13,AM,Trespasser,Wyoming,61,>1 mile and <=2 miles,Clear/PC,17,0,1,2,Other,Owned by Carrier,Max spd 20-25mph,10,6,121,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
194579,2020-12-20,9,45,AM,Grade crossing accident,Wyoming,38,>1/4 mile and <=1/2 mile,Snow/Hail,3,0,5,0,Human,Trackage Rights Only,Max spd 10mph or less,1,1,670,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
137017,2020-02-01,11,20,PM,Derailment,Wyoming,39,>1 mile and <=2 miles,Rain,6,0,27,22,Other,Leased Another Railroad,Max spd 10mph or less,8,8,161,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
137026,2020-02-02,3,0,PM,Hazardous material release,Wyoming,60,>1/4 mile and <=1/2 mile,Clear/PC,0,0,1,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,161,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
140029,2020-12-16,2,16,AM,Derailment,Wyoming,72,>1 mile and <=2 miles,Rain,6,14242,110,35,Human,Owned by Carrier,Max spd 25-40mph,3,3,161,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
137026,2020-02-02,3,0,PM,Hazardous material release,Wyoming,60,>1/4 mile and <=1/2 mile,Clear/PC,4,0,3,0,Other,Leased Another Railroad,Max spd 10mph or less,8,8,161,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
138890,2020-08-18,2,7,AM,Hazardous material release,Wyoming,72,>1 mile and <=2 miles,Rain,5,0,1,0,Human,Leased Another Railroad,Max spd 10mph or less,3,3,161,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
138890,2020-08-18,2,7,AM,Hazardous material release,Wyoming,72,>1 mile and <=2 miles,Rain,0,0,18,6,Human,Leased Another Railroad,Max spd 10mph or less,3,3,161,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
139456,2020-10-18,11,55,AM,Derailment,Wyoming,72,>1/4 mile and <=1/2 mile,Clear/PC,5,0,42,15,Other,Leased Another Railroad,Max spd 10mph or less,4,4,770,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
139598,2020-10-30,10,15,PM,Derailment,Wyoming,40,>1 mile and <=2 miles,Clear/PC,34,12427,105,1,Other,Owned by Carrier,Max spd 20-25mph,5,5,161,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
139158,2020-09-15,8,45,AM,Derailment,Wyoming,72,>1/4 mile and <=1/2 mile,Clear/PC,7,0,0,7,Other,Leased Another Railroad,Max spd 10mph or less,11,11,191,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
139057,2020-09-03,5,40,AM,,Wyoming,72,<=1/4 mile,Clear/PC,3,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,6,6,161,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
HL0120109,2020-01-14,6,45,AM,Derailment,Nevada,40,<=1/4 mile,Clear/PC,4,0,0,0,Human,Leased Another Railroad,Max spd 10mph or less,1,1,189,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
139068,2020-09-04,7,40,AM,Trespasser,Wyoming,82,<=1/4 mile,Clear/PC,59,19,33,1,Other,Owned by Carrier,Max spd 40-60mph,6,6,183,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
136713,2020-01-02,10,30,PM,,Wyoming,35,>1 mile and <=2 miles,Clear/PC,2,0,2,2,Other,Leased Another Railroad,Max spd 10mph or less,5,3,710,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
193634,2020-11-02,2,49,AM,Grade crossing accident,Wyoming,39,>1 mile and <=2 miles,Clear/PC,50,3714,26,14,Other,Owned by Carrier,Max spd 25-40mph,7,7,183,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ARZ500420D,2020-07-28,2,40,PM,Derailment,Colorado,115,>1/4 mile and <=1/2 mile,Clear/PC,40,1557,0,31,Other,Owned by Carrier,Max spd 20-25mph,1,1,71,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CA1220109,2020-12-18,8,30,PM,Derailment,Colorado,50,>1/2 mile and <=1 mile,Clear/PC,6,4339,60,4,Human,Leased Another Railroad,Max spd 10mph or less,1,1,73,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CA1220110,2020-12-21,11,16,PM,Grade crossing accident,Colorado,44,>1 mile and <=2 miles,Clear/PC,57,5314,62,0,Other,Owned by Carrier,Max spd 25-40mph,10,10,29,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CA1220114,2020-12-28,8,58,PM,Derailment,Colorado,50,>1/2 mile and <=1 mile,Clear/PC,7,0,0,0,Other,Leased Another Railroad,Max spd 10mph or less,10,10,37,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CA1220117,2020-12-30,10,42,AM,Derailment,Colorado,56,>1/4 mile and <=1/2 mile,Clear/PC,8,2584,55,0,Other,Leased Another Railroad,Max spd 10mph or less,3,3,71,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
CA0520110,2020-05-22,1,35,AM,Derailment,Colorado,60,>1 mile and <=2 miles,Clear/PC,10,756,4,4,Human,Trackage Rights Only,Max spd 10mph or less,3,3,29,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CA1020107,2020-10-15,9,55,PM,Derailment,Colorado,68,>1 mile and <=2 miles,Clear/PC,2,0,0,0,Human,Trackage Rights Only,Max spd 10mph or less,2,2,71,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
DR062320,2020-06-23,1,35,PM,Derailment,Colorado,93,>1/4 mile and <=1/2 mile,Clear/PC,11,0,27,31,Other,Owned by Carrier,Max spd 10-20mph,1,1,77,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0520LA007,2020-05-07,9,50,PM,Derailment,Colorado,74,>1 mile and <=2 miles,Clear/PC,0,0,0,0,Human,Jointly Owned,Max spd 10-20mph,3,3,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0520LA010,2020-05-10,12,54,PM,Non-train accident,Colorado,91,>1/4 mile and <=1/2 mile,Clear/PC,50,11101,201,0,Other,Owned by Carrier,Max spd 40-60mph,11,11,25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
